mmsi_1,mmsi_2,start_time,end_time,duration_min,lat,lon
352003987,370577000,2024-09-02 22:01:00+00:00,2024-09-03 01:01:00+00:00,180.0,-6.012223958333333,105.95495937499999
352003987,373372000,2024-09-01 16:34:00+00:00,2024-09-03 01:01:00+00:00,1947.0,-6.014916309523808,105.95437023809525
352133000,352003413,2024-09-14 13:31:00+00:00,2024-09-15 03:01:00+00:00,810.0,-6.018303333333334,105.95314333333334
352133000,414730000,2024-09-14 10:13:00+00:00,2024-09-14 13:31:00+00:00,198.0,-6.017036250000001,105.95471305555554
352133000,525016693,2024-09-14 16:01:00+00:00,2024-09-14 20:01:00+00:00,240.0,-6.0174858333333345,105.95519305555554
352133000,525024017,2024-09-14 10:31:00+00:00,2024-09-15 12:31:00+00:00,1560.0,-6.017356388888889,105.95649180555556
352133000,525601158,2024-09-14 18:31:00+00:00,2024-09-15 07:01:00+00:00,750.0,-6.013884583333333,105.95643875
352133000,525701581,2024-09-15 03:01:00+00:00,2024-09-15 05:01:00+00:00,120.0,-6.014396388888888,105.95620666666667
352978134,357242000,2024-10-31 08:02:00+00:00,2024-10-31 11:02:00+00:00,180.0,-6.010533333333333,105.95820833333333
352978143,256741000,2024-09-29 22:35:00+00:00,2024-10-03 01:32:00+00:00,4497.0,-6.012562110215055,105.95456376344087
352978143,352986153,2024-09-30 00:32:00+00:00,2024-10-01 05:32:00+00:00,1740.0,-6.015118017241379,105.95200413793103
352978143,525009052,2024-09-30 00:32:00+00:00,2024-09-30 21:02:00+00:00,1230.0,-6.016961,105.95153525
352978143,525016693,2024-09-30 05:05:00+00:00,2024-10-02 20:02:00+00:00,3777.0,-6.016475119047619,105.9540263095238
352978143,525701581,2024-10-02 03:02:00+00:00,2024-10-02 21:02:00+00:00,1080.0,-6.014686666666667,105.95449291666667
352986153,256741000,2024-09-28 14:50:00+00:00,2024-09-30 12:35:00+00:00,2745.0,-6.012853154761905,105.95429238095238
352986153,525009052,2024-09-29 20:32:00+00:00,2024-09-30 12:35:00+00:00,963.0,-6.017254479166667,105.9512603125
352986153,525016693,2024-09-28 21:05:00+00:00,2024-09-30 08:32:00+00:00,2127.0,-6.0168116666666664,105.95374916666667
352986153,525601158,2024-09-29 04:02:00+00:00,2024-09-29 16:08:00+00:00,726.0,-6.013017083333334,105.95455208333334
352986153,525701581,2024-09-28 19:02:00+00:00,2024-09-28 21:32:00+00:00,150.0,-6.013192916666666,105.95435083333334
353222000,525015377,2024-10-23 08:00:00+00:00,2024-10-23 10:00:00+00:00,120.0,-5.967619166666667,105.95930291666667
354161000,525016693,2024-10-06 14:30:00+00:00,2024-10-07 06:00:00+00:00,930.0,-6.015205000000001,105.95469833333334
354161000,525022384,2024-10-08 00:30:00+00:00,2024-10-08 07:30:00+00:00,420.0,-6.015635416666667,105.95502958333333
354161000,525701152,2024-10-06 09:00:00+00:00,2024-10-08 10:00:00+00:00,2940.0,-6.016056428571429,105.9553919047619
354161000,525701581,2024-10-06 09:00:00+00:00,2024-10-08 09:30:00+00:00,2910.0,-6.0152874999999995,105.955955
354161000,563073200,2024-10-06 09:30:00+00:00,2024-10-06 20:33:00+00:00,663.0,-6.0116603472222225,105.95585909722223
354161000,563176400,2024-10-06 10:30:00+00:00,2024-10-07 06:00:00+00:00,1170.0,-6.015395166666666,105.95478888888888
354432000,525010240,2024-09-30 09:30:00+00:00,2024-09-30 14:00:00+00:00,270.0,-6.000643333333333,105.93196041666667
354432000,525016693,2024-10-02 03:34:00+00:00,2024-10-03 12:34:00+00:00,1980.0,-6.016706666666667,105.95370972222223
354529000,525005232,2024-08-28 02:00:00+00:00,2024-08-28 03:00:00+00:00,60.0,-5.95909125,105.94603791666667
354815000,371279000,2024-08-24 16:01:00+00:00,2024-08-25 01:07:00+00:00,546.0,-6.01388,105.95500041666668
354815000,636020967,2024-08-22 05:04:00+00:00,2024-08-22 06:34:00+00:00,90.0,-6.013387083333333,105.95545791666666
354996000,525121011,2024-10-26 16:30:00+00:00,2024-10-26 18:30:00+00:00,120.0,-5.98041375,105.96836791666666
355438000,636019690,2024-06-29 15:30:00+00:00,2024-06-29 17:30:00+00:00,120.0,-6.01308125,105.954565
355446000,636017816,2024-07-11 14:02:00+00:00,2024-07-12 04:02:00+00:00,840.0,-6.010875555555555,105.95786249999999
355706000,477203800,2024-07-11 06:04:00+00:00,2024-07-11 08:04:00+00:00,120.0,-6.01033125,105.95999
355706000,525103003,2024-07-09 21:46:00+00:00,2024-07-11 03:04:00+00:00,1758.0,-6.0103040625,105.95896177083333
355706000,636017816,2024-07-08 21:01:00+00:00,2024-07-09 18:34:00+00:00,1293.0,-6.010801481481482,105.95789787037036
355706000,636022554,2024-07-09 00:31:00+00:00,2024-07-09 23:01:00+00:00,1350.0,-6.010301354166667,105.95997979166667
355741000,477714200,2024-08-01 10:00:00+00:00,2024-08-02 06:00:00+00:00,1200.0,-6.01718615942029,105.95494594202898
355741000,525016693,2024-08-01 10:00:00+00:00,2024-08-03 07:00:00+00:00,2700.0,-6.0183021666666665,105.95591575
355741000,525024016,2024-08-02 12:30:00+00:00,2024-08-03 11:00:00+00:00,1350.0,-6.017625000000001,105.95648583333335
355741000,525025070,2024-08-01 09:30:00+00:00,2024-08-01 11:30:00+00:00,120.0,-6.0169855555555545,105.95462000000002
355741000,525601528,2024-08-02 12:00:00+00:00,2024-08-03 06:00:00+00:00,1080.0,-6.018153166666667,105.956847
356048000,525016693,2024-08-14 06:02:00+00:00,2024-08-14 16:32:00+00:00,630.0,-6.014903333333334,105.95605375
356048000,538008025,2024-08-15 21:02:00+00:00,2024-08-16 23:32:00+00:00,1590.0,-6.012183151041667,105.95498416666666
356292000,245389000,2024-06-09 07:31:00+00:00,2024-06-11 12:07:00+00:00,3156.0,-6.02124078125,105.92094557291665
356832000,525701581,2024-08-31 07:02:00+00:00,2024-08-31 08:02:00+00:00,60.0,-6.014065833333333,105.95767625
356876000,525003543,2024-09-17 00:40:00+00:00,2024-09-17 06:34:00+00:00,354.0,-5.965092083333333,105.99543770833333
356876000,525019637,2024-06-15 17:00:00+00:00,2024-06-16 07:30:00+00:00,870.0,-5.951427083333334,105.99652583333332
356876000,525022330,2024-06-15 17:00:00+00:00,2024-06-15 17:30:00+00:00,30.0,-5.95440375,105.9930025
356876000,525100600,2024-06-15 17:00:00+00:00,2024-06-16 07:30:00+00:00,870.0,-5.95226,105.99521722222221
356876000,525100777,2024-06-15 17:00:00+00:00,2024-06-16 07:30:00+00:00,870.0,-5.9543,105.99391125
357053000,311000859,2024-09-05 17:01:00+00:00,2024-09-06 13:04:00+00:00,1203.0,-6.011630462962962,105.95706805555557
357053000,416056000,2024-09-02 14:00:00+00:00,2024-09-05 00:30:00+00:00,3510.0,-6.011263253968254,105.95786337301587
357053000,525022384,2024-09-05 23:01:00+00:00,2024-09-06 03:31:00+00:00,270.0,-6.013449583333333,105.95604708333333
357053000,525024016,2024-09-03 03:00:00+00:00,2024-09-06 09:31:00+00:00,4711.0,-6.014256538461539,105.95813147435896
357053000,525121059,2024-09-05 17:01:00+00:00,2024-09-06 08:01:00+00:00,900.0,-6.010211666666667,105.95860888888889
357053000,525300226,2024-09-02 14:00:00+00:00,2024-09-05 07:30:00+00:00,3930.0,-6.0151899375,105.95774185416667
357053000,525701581,2024-09-03 04:30:00+00:00,2024-09-05 04:30:00+00:00,2880.0,-6.014424901960783,105.95829740196078
357053000,636019581,2024-09-02 21:00:00+00:00,2024-09-03 09:00:00+00:00,720.0,-6.010819423076923,105.95788198717949
357081000,525016693,2024-08-13 04:34:00+00:00,2024-10-11 01:31:00+00:00,84777.0,-6.0141858333333325,105.95513541666668
357081000,525121059,2024-10-10 01:01:00+00:00,2024-10-11 15:31:00+00:00,2310.0,-6.010298142857142,105.9570570952381
357081000,525701162,2024-10-10 12:01:00+00:00,2024-10-11 14:31:00+00:00,1590.0,-6.011482833333334,105.95739383333334
357081000,525701581,2024-10-10 11:01:00+00:00,2024-10-11 09:01:00+00:00,1320.0,-6.014752083333334,105.95697520833333
357081000,538002013,2024-08-12 11:34:00+00:00,2024-08-13 00:04:00+00:00,750.0,-6.013443012820512,105.95379878205128
357081000,563073200,2024-10-09 23:01:00+00:00,2024-10-10 19:01:00+00:00,1200.0,-6.010934907407408,105.9567361111111
357081000,636020967,2024-08-12 12:04:00+00:00,2024-08-12 15:31:00+00:00,207.0,-6.01093625,105.95632041666667
357362000,525004089,2024-10-20 20:30:00+00:00,2024-10-23 18:30:00+00:00,4200.0,-5.962299166666667,105.98057988095239
357362000,525300391,2024-09-17 06:32:00+00:00,2024-10-22 11:00:00+00:00,50668.0,-5.965861944444444,105.97591705555557
357362000,566726000,2024-09-18 04:32:00+00:00,2024-09-18 05:02:00+00:00,30.0,-5.9736899999999995,105.97693416666667
357431000,525701581,2024-10-24 00:16:00+00:00,2024-10-24 04:33:00+00:00,257.0,-6.00831375,105.959435
357502000,525016693,2024-09-14 11:00:00+00:00,2024-09-14 21:30:00+00:00,630.0,-6.014078425925926,105.95516916666668
357502000,525701581,2024-09-12 12:00:00+00:00,2024-09-14 21:00:00+00:00,3420.0,-6.011640555555555,105.95644537037037
357502000,636021548,2024-09-12 12:00:00+00:00,2024-09-14 16:00:00+00:00,3120.0,-6.012119388888889,105.95512038888889
370229000,525003543,2024-09-14 12:00:00+00:00,2024-09-14 12:30:00+00:00,30.0,-5.9660995833333335,105.99505083333334
370229000,525018344,2024-09-12 13:00:00+00:00,2024-09-12 18:00:00+00:00,300.0,-5.968496527777778,105.99249305555554
370385000,525700046,2024-08-11 13:30:00+00:00,2024-08-13 15:00:00+00:00,2970.0,-6.008317976190476,105.96093452380951
370577000,373372000,2024-09-02 22:01:00+00:00,2024-09-04 03:04:00+00:00,1743.0,-6.014111785714285,105.95519
371052000,371844000,2024-10-15 13:01:00+00:00,2024-10-16 23:34:00+00:00,2073.0,-6.011075333333332,105.95766908333334
371168000,249650000,2024-09-27 07:01:00+00:00,2024-09-27 09:01:00+00:00,120.0,-5.988371666666667,105.93071083333334
371168000,352003425,2024-09-14 10:31:00+00:00,2024-09-14 14:01:00+00:00,210.0,-5.993500833333334,105.92794466666666
371168000,370577000,2024-09-02 14:01:00+00:00,2024-09-02 15:31:00+00:00,90.0,-5.994018333333333,105.92508027777778
371168000,441838000,2024-09-10 13:01:00+00:00,2024-09-10 15:01:00+00:00,120.0,-5.9941191666666676,105.92757375
371168000,525015923,2024-10-01 01:01:00+00:00,2024-10-01 05:01:00+00:00,240.0,-5.99053,105.92524166666668
