mmsi,vessel_type
563077900,Chemical/Oil Products Tanker
525022310,Chemical Tanker
538010221,Bulk Carrier
525023080,Tug
525021389,UNKNOWN
525600466,Oil Products Tanker
525012191,Bulk Carrier
538008045,Bulk Carrier
255805780,Container Ship
525201437,Bulk Carrier
525125033,General Cargo Ship
538005959,Container Ship
525121004,Crude Oil Tanker
477849900,Bulk Carrier
372604000,Container Ship
525125025,Bulk Carrier
525020293,UNKNOWN
525201140,UNKNOWN
525025102,Container Ship
525119216,Chemical/Oil Products Tanker
636022573,Container Ship
477340500,Bulk Carrier
371519000,Container Ship
525025069,General Cargo Ship
447274000,LPG Tanker
416081000,Cement Carrier
563018100,Bulk Carrier
257263000,Vehicles Carrier
352955000,Bulk Carrier
525006397,UNKNOWN
416031000,Container Ship
525601020,General Cargo Ship
563207400,Chemical/Oil Products Tanker
565696000,Container Ship
525501838,Tug
538006447,Crude Oil Tanker
352002689,Bulk Carrier
356328000,General Cargo Ship
414799000,General Cargo Ship
525300023,Tug
525119033,Oil Products Tanker
525701366,UNKNOWN
357772000,NOT_FOUND
563190300,Container Ship
352898762,Bulk Carrier
525201991,Tug
525800691,Bulk Carrier
525020177,UNKNOWN
525500806,UNKNOWN
351714000,Bulk Carrier
431220000,Vehicles Carrier
525301519,Tug
525501897,NOT_FOUND
525100339,UNKNOWN
477887200,Container Ship
525301345,UNKNOWN
525501818,UNKNOWN
538007026,NOT_FOUND
563167700,Bulk Carrier
372072000,LPG Tanker
219452000,Chemical/Oil Products Tanker
525601565,NOT_FOUND
525121070,Bulk Carrier
525006390,Bulk Carrier
525003329,Oil Products Tanker
525015472,General Cargo Ship
563124400,Container Ship
525601378,UNKNOWN
538009212,NOT_FOUND
440031000,NOT_FOUND
371208000,NOT_FOUND
312065000,Container Ship
525025054,Container Ship
567073400,General Cargo Ship
636018332,NOT_FOUND
525109001,Chemical/Oil Products Tanker
273437230,Offshore Support Vessel
525023202,Chemical/Oil Products Tanker
525105389,General Cargo Ship
525119079,Oil Products Tanker
525119091,Crude Oil Tanker
249379000,Chemical/Oil Products Tanker
525007011,UNKNOWN
525401317,UNKNOWN
525100935,Vehicles Carrier
525022370,UNKNOWN
525014006,Oil Products Tanker
525020137,UNKNOWN
636015357,Bulk Carrier
525501067,General Cargo Ship
255806038,NOT_FOUND
636013177,Bulk Carrier
563111200,Container Ship
525020279,UNKNOWN
565181000,Tug
525006200,Tug
525012132,Passenger/Ro-Ro Cargo Ship
525201060,UNKNOWN
525502176,NOT_FOUND
625006064,Vehicles Carrier
414365000,Container Ship
477854300,Chemical/Oil Products Tanker
413138000,Container Ship
525003489,NOT_FOUND
477722200,Bulk Carrier
235067931,Container Ship
572142220,Chemical/Oil Products Tanker
525018253,UNKNOWN
525004119,Offshore Tug/Supply Ship
525010385,Oil Products Tanker
525014154,UNKNOWN
525200816,UNKNOWN
636021664,Container Ship
525012291,UNKNOWN
413527910,Bitumen Tanker
538008691,Container Ship
636093250,NOT_FOUND
525024397,Container Ship
525013040,Container Ship
538010354,Chemical/Oil Products Tanker
525015887,UNKNOWN
525005052,Passenger Ship
525018127,Bunkering Tanker
525300093,Landing Craft
565943000,LPG Tanker
538010052,Bulk Carrier
525015736,General Cargo Ship
636013698,Container Ship
548736000,General Cargo Ship
525015425,Bitumen Tanker
538009328,Bulk Carrier
525200408,NOT_FOUND
525006222,Passenger/Ro-Ro Cargo Ship
538010067,Bulk Carrier
525119081,Chemical/Oil Products Tanker
525119014,Crude Oil Tanker
235108514,Oil Products Tanker
525015045,UNKNOWN
405000199,Bulk Carrier
477829600,Bulk Carrier
525007188,UNKNOWN
525300942,UNKNOWN
525008066,Crude Oil Tanker
457193000,Bulk Carrier
255806483,General Cargo Ship
525021359,Oil Products Tanker
525701394,General Cargo Ship
525601656,UNKNOWN
564619000,Container Ship
542650110,UNKNOWN
525113016,Container Ship
538002073,Chemical/Oil Products Tanker
563091400,LPG Tanker
525023204,General Cargo Ship
352003163,LPG Tanker
525004139,Chemical/Oil Products Tanker
525016510,Offshore Tug/Supply Ship
352002957,Bulk Carrier
563099400,Bulk Carrier
525201218,UNKNOWN
533000984,Tug
636021975,General Cargo Ship
525020102,UNKNOWN
524918492,NOT_FOUND
574861000,Bulk Carrier
525119139,Chemical/Oil Products Tanker
525700508,UNKNOWN
373260000,Container Ship
636022572,Container Ship
525005046,Passenger Ship
312126000,UNKNOWN
525601211,Oil Products Tanker
563039300,Bitumen Tanker
525103003,Bulk Carrier
525013014,Container Ship
413166000,Container Ship
525501778,General Cargo Ship
525019205,General Cargo Ship
525103008,Bulk Carrier
255806459,Container Ship
636093035,LPG Tanker
636019068,Bulk Carrier
525121011,Chemical/Oil Products Tanker
525600914,UNKNOWN
311000996,Bulk Carrier
413064000,Container Ship
477904400,Chemical/Oil Products Tanker
355738000,Container Ship
414722000,Bulk Carrier
525900893,UNKNOWN
525003145,NOT_FOUND
538008977,Bulk Carrier
525023082,UNKNOWN
525301763,Chemical/Oil Products Tanker
311000429,Bulk Carrier
477077800,Container Ship
477203100,Container Ship
525900756,UNKNOWN
357144000,Chemical/Oil Products Tanker
371139000,General Cargo Ship
636016398,LPG Tanker
525007178,Deck Cargo Ship
525021161,Bunkering Tanker
525899371,Tug
525501222,Chemical/Oil Products Tanker
477681300,Bulk Carrier
636019161,Bulk Carrier
525023417,UNKNOWN
525003447,Tug
538010902,LPG Tanker
235091363,Bulk Carrier
525401218,Utility Vessel
525101851,UNKNOWN
525003015,Container Ship
525600952,UNKNOWN
440095000,General Cargo Ship
525601901,Bulk Carrier
525300312,UNKNOWN
525006238,UNKNOWN
525023319,Tug
477717400,Container Ship
538010958,Bulk Carrier
525701162,Tug
255805703,Container Ship
525201830,Oil Products Tanker
995331252,NOT_FOUND
563088400,Bulk Carrier
351243004,NOT_FOUND
525112007,Bulk Carrier
525125032,UNKNOWN
241490000,Crude Oil Tanker
525024049,UNKNOWN
525005011,Passenger Ship
525023151,General Cargo Ship
542721110,NOT_FOUND
525501342,Bulk Carrier
636015314,Bulk Carrier
563158800,Container Ship
440211000,Chemical/Oil Products Tanker
354509000,Bulk Carrier
414019000,Bulk Carrier
636015686,Container Ship
477196300,Bulk Carrier
994080295,NOT_FOUND
257842000,General Cargo Ship
525003391,Bitumen Tanker
354184000,LNG Tanker
538005680,Chemical/Oil Products Tanker
525119127,Chemical/Oil Products Tanker
373549000,General Cargo Ship
525200372,Oil Products Tanker
525003540,Oil Products Tanker
525100169,Bulk Carrier
538010122,Container Ship
477708800,Bulk Carrier
525700592,UNKNOWN
311000845,LNG Tanker
477884300,Crude Oil Tanker
353044000,Bulk Carrier
538010749,Bulk Carrier
563161400,Container Ship
477308800,NOT_FOUND
413319660,Chemical/Oil Products Tanker
525800231,UNKNOWN
525500371,UNKNOWN
525015967,Tug
440251000,Container Ship
373303000,General Cargo Ship
311000165,Passenger (Cruise) Ship
525015943,Container Ship
525016187,Passenger Ship
525601718,UNKNOWN
258617000,NOT_FOUND
525013025,Bulk Carrier
636021896,Chemical/Oil Products Tanker
525100115,Ro-Ro Cargo Ship
525113026,Container Ship
525125013,Container Ship
525400301,Chemical/Oil Products Tanker
525021181,UNKNOWN
525012025,UNKNOWN
525015114,General Cargo Ship
525012369,UNKNOWN
477624900,General Cargo Ship
525500505,Tug
525201332,UNKNOWN
525022186,Aggregates Carrier
525501972,Crude Oil Tanker
525501281,UNKNOWN
374164000,Chemical Tanker
538006840,LPG Tanker
257087080,General Cargo Ship
525300521,UNKNOWN
352036000,NOT_FOUND
525101548,UNKNOWN
525500085,UNKNOWN
256287000,LNG Tanker
525701087,Chemical/Oil Products Tanker
525006189,LPG Tanker
525500853,Tug
563133100,Container Ship
525401897,UNKNOWN
525121021,Chemical/Oil Products Tanker
636021702,LPG Tanker
525301332,UNKNOWN
525601446,UNKNOWN
563097300,Bulk Carrier
525012362,Cement Carrier
352003512,Chemical/Oil Products Tanker
525025101,Container Ship
538009916,Bulk Carrier
525501960,UNKNOWN
525701251,UNKNOWN
564776000,Chemical/Oil Products Tanker
525016647,Offshore Support Vessel
563196800,Bulk Carrier
525020188,UNKNOWN
525601143,General Cargo Ship
566952000,Container Ship
370895000,LNG Tanker
525012309,General Cargo Ship
525021383,Chemical/Oil Products Tanker
525020202,UNKNOWN
413068000,Container Ship
416039000,Container Ship
354299000,Container Ship
525119189,Container Ship
248711000,Container Ship
636014219,Container Ship
413145000,Container Ship
372596000,Container Ship
563223800,General Cargo Ship
219030706,Chemical/Oil Products Tanker
563161300,LPG Tanker
563161900,Container Ship
241350000,LNG Tanker
636023313,Container Ship
525013043,Container Ship
525009247,UNKNOWN
525701129,UNKNOWN
563358000,Vehicles Carrier
525015905,UNKNOWN
525023287,UNKNOWN
538010890,Crude Oil Tanker
525121014,Chemical/Oil Products Tanker
525125002,UNKNOWN
525022226,UNKNOWN
405000131,Bulk Carrier
210257000,Bulk Carrier
525601940,UNKNOWN
636020520,Bulk Carrier
525201201,Tug
370928000,Container Ship
622121432,Bulk Carrier
477716600,Bulk Carrier
538010729,Bulk Carrier
373766000,Bulk Carrier
189669459,NOT_FOUND
405000225,Bulk Carrier
209893000,Bulk Carrier
525500986,UNKNOWN
625005431,NOT_FOUND
525015961,LPG Tanker
636019861,Container Ship
525114029,Chemical/Oil Products Tanker
235113769,Chemical/Oil Products Tanker
525301553,LNG Tanker
352003387,General Cargo Ship
518100675,Chemical/Oil Products Tanker
525201252,UNKNOWN
538004024,Livestock Carrier
525303308,UNKNOWN
538008946,Container Ship
525015391,UNKNOWN
405000348,Bulk Carrier
525020414,Oil Products Tanker
636023303,Container Ship
352001330,General Cargo Ship
538004367,NOT_FOUND
525003352,Tug
563053700,Container Ship
477612200,Container Ship
636018729,Container Ship
241519000,Crude Oil Tanker
209631000,Vehicles Carrier
477871800,Container Ship
563176400,General Cargo Ship
353511000,NOT_FOUND
525401828,Tug
538007040,Chemical/Oil Products Tanker
525200062,Chemical/Oil Products Tanker
525033642,UNKNOWN
255915564,Livestock Carrier
525501106,UNKNOWN
525800409,UNKNOWN
525101759,UNKNOWN
636022207,Bulk Carrier
636014788,Bulk Carrier
636018837,Bulk Carrier
372085000,Bulk Carrier
525701292,UNKNOWN
563162400,LNG Tanker
241715000,Crude Oil Tanker
525019022,UNKNOWN
636020873,Bulk Carrier
210363000,Bulk Carrier
372942000,Refrigerated Cargo Ship
413985000,Bulk Carrier
525500907,UNKNOWN
431987000,Vehicles Carrier
538007249,Vehicles Carrier
538010934,NOT_FOUND
563299000,General Cargo Ship
565653000,Container Ship
538008563,NOT_FOUND
477717100,Bulk Carrier
636016445,Vehicles Carrier
636020500,Container Ship
210266000,Bulk Carrier
525601003,Tug
538006235,NOT_FOUND
525013036,Container Ship
636020255,Bulk Carrier
525016449,UNKNOWN
563185700,Container Ship
457563000,General Cargo Ship
538008340,Bulk Carrier
563158500,LNG Tanker
525003001,UNKNOWN
525201488,Oil Products Tanker
525200529,Motor Hopper
538009152,LNG Tanker
525100142,UNKNOWN
563052400,Container Ship
477898700,Container Ship
477752800,NOT_FOUND
525600666,UNKNOWN
525119035,Oil Products Tanker
414931000,Container Ship
312776001,NOT_FOUND
525123456,Tug
525201567,UNKNOWN
548830000,NOT_FOUND
538009168,Bulk Carrier
636021026,Bulk Carrier
525015393,Container Ship
311000643,Crude Oil Tanker
525301570,UNKNOWN
372571000,Chemical/Oil Products Tanker
371303000,Bulk Carrier
354315000,Container Ship
352978149,Crude Oil Tanker
563262000,Vehicles Carrier
563125900,Crude Oil Tanker
477847700,Chemical/Oil Products Tanker
525301388,Container Ship
538010651,Bulk Carrier
538009817,Vehicles Carrier
525003240,UNKNOWN
525114044,UNKNOWN
413180000,Crude Oil Tanker
477464900,Bulk Carrier
525601032,Ro-Ro Cargo Ship
357362000,LPG Tanker
371628000,Bulk Carrier
525015174,General Cargo Ship
563107300,Bulk Carrier
255915565,Livestock Carrier
526065602,UNKNOWN
525021230,NOT_FOUND
525119165,General Cargo Ship
525023370,UNKNOWN
525006279,UNKNOWN
538009056,Crude Oil Tanker
538006980,NOT_FOUND
636018638,Bulk Carrier
525018060,UNKNOWN
525200110,UNKNOWN
525400425,UNKNOWN
538010966,Bulk Carrier
525015413,Tug
636021242,NOT_FOUND
525015492,Vehicles Carrier
371168000,General Cargo Ship
538006925,Bulk Carrier
574951000,Bulk Carrier
636017175,NOT_FOUND
525007363,Bulk Carrier
538010740,Container Ship
373319000,Container Ship
352002690,General Cargo Ship
525201694,UNKNOWN
563754000,Container Ship
255915623,NOT_FOUND
525600670,UNKNOWN
525401796,UNKNOWN
636017116,Container Ship
235074593,Bulk Carrier
255915661,NOT_FOUND
525201303,NOT_FOUND
563223500,Bulk Carrier
525300308,UNKNOWN
413192000,Bulk Carrier
525007179,Deck Cargo Ship
525014005,Oil Products Tanker
354932000,Container Ship
636022822,Wood Chips Carrier
372794000,Bulk Carrier
636020254,Container Ship
215480000,Bulk Carrier
525021252,Tug
525015920,Container Ship
477986700,Crude Oil Tanker
563189500,LNG Tanker
477696900,General Cargo Ship
525003244,General Cargo Ship
636021228,LPG Tanker
477305100,Bulk Carrier
563173300,Bulk Carrier
311000872,Tug
525113017,Container Ship
255915566,Livestock Carrier
525100228,UNKNOWN
525018291,UNKNOWN
525007083,Tug
357231000,Container Ship
525023106,General Cargo Ship
525020254,UNKNOWN
477077700,Container Ship
563037600,Bitumen Tanker
416035000,Container Ship
236709000,NOT_FOUND
533132431,UNKNOWN
525500760,Oil Products Tanker
525601909,Landing Craft
525010182,Crew Boat
525300027,UNKNOWN
525002107,Tug
525432104,UNKNOWN
525019671,Offshore Tug/Supply Ship
525015092,Deck Cargo Ship
525601176,UNKNOWN
525021339,Oil Products Tanker
525301105,NOT_FOUND
525018367,Vegetable Oil Tanker
525007115,Container Ship
525021391,Utility Vessel
525021177,Oil Products Tanker
525019593,Ro-Ro Cargo Ship
525100932,Ro-Ro Cargo Ship
341632001,NOT_FOUND
563022630,Tug
525020233,UNKNOWN
525006377,Utility Vessel
525201568,UNKNOWN
525018450,UNKNOWN
525014077,UNKNOWN
525022331,UNKNOWN
525201686,UNKNOWN
525201316,Landing Craft
525009279,UNKNOWN
525601080,UNKNOWN
525016334,UNKNOWN
525500598,UNKNOWN
525018274,Offshore Tug/Supply Ship
666543210,UNKNOWN
525018139,UNKNOWN
525006345,Tug
356256000,General Cargo Ship
525700563,UNKNOWN
525601769,Tug
525015979,UNKNOWN
525401019,UNKNOWN
525401289,Chemical/Oil Products Tanker
525707077,General Cargo Ship
533000969,Tug
525015455,Vehicles Carrier
525003450,UNKNOWN
525100870,UNKNOWN
525015972,Tug
525114033,UNKNOWN
525200307,UNKNOWN
525024351,Research Vessel
525014046,Landing Craft
525501513,Oil Products Tanker
525900926,Tug
525500034,Oil Products Tanker
525012180,UNKNOWN
525010341,Pollution Control Vessel
525501481,UNKNOWN
525000111,General Cargo Ship
525004082,UNKNOWN
525016310,Oil Products Tanker
525401379,UNKNOWN
525401704,UNKNOWN
525900895,UNKNOWN
525019050,Container Ship
525113013,Container Ship
525003042,General Cargo Ship
525201788,UNKNOWN
477234900,Bulk Carrier
525015006,NOT_FOUND
525119206,Oil Products Tanker
525021071,Landing Craft
525025089,NOT_FOUND
525015860,UNKNOWN
563005110,UNKNOWN
525008043,Oil Products Tanker
525019604,NOT_FOUND
525601598,UNKNOWN
525005267,Oil Products Tanker
525003330,Landing Craft
525018323,UNKNOWN
525432101,UNKNOWN
525113028,Container Ship
525432102,UNKNOWN
525023343,Landing Craft
525018346,NOT_FOUND
352003756,Chemical/Oil Products Tanker
525432103,UNKNOWN
525201718,UNKNOWN
525301391,General Cargo Ship
525301292,UNKNOWN
525021134,UNKNOWN
525016370,UNKNOWN
525016399,UNKNOWN
525321401,UNKNOWN
525101231,NOT_FOUND
533170495,Tug
525003149,UNKNOWN
525200870,UNKNOWN
525101827,Tug
232004100,LPG Tanker
525700146,UNKNOWN
525020184,NOT_FOUND
222000000,UNKNOWN
525301045,Oil Products Tanker
525021381,UNKNOWN
525400543,UNKNOWN
525601270,UNKNOWN
525501952,UNKNOWN
525003263,Container Ship
525400849,UNKNOWN
525006283,Aggregates Carrier
677089900,General Cargo Ship
525023330,UNKNOWN
525501623,UNKNOWN
525501075,UNKNOWN
525800929,UNKNOWN
525300103,UNKNOWN
525006296,NOT_FOUND
525500696,UNKNOWN
525024245,Oil Products Tanker
525401916,UNKNOWN
525018502,Landing Craft
525007335,Oil Products Tanker
255915713,Livestock Carrier
525007163,Container Ship
525301149,General Cargo Ship
525300926,UNKNOWN
525015459,Edible Oil Tanker
525100097,UNKNOWN
525013030,Container Ship
525015268,Passenger/Ro-Ro Cargo Ship
525006265,NOT_FOUND
525000005,UNKNOWN
525003238,UNKNOWN
525500375,UNKNOWN
525024244,Oil Products Tanker
525011056,NOT_FOUND
525400888,UNKNOWN
525005076,Passenger/Ro-Ro Cargo Ship
352003132,Bulk Carrier
636020270,Bulk Carrier
525015440,Landing Craft
525001151,UNKNOWN
525006372,General Cargo Ship
525400450,UNKNOWN
525000009,UNKNOWN
9136298,NOT_FOUND
525300044,Container Ship
477925600,Bulk Carrier
356632000,Bulk Carrier
525019415,General Cargo Ship
525006156,Landing Craft
538009156,Chemical/Oil Products Tanker
636016601,Bulk Carrier
525004010,Crude Oil Tanker
525020039,Offshore Tug/Supply Ship
371601000,Bulk Carrier
518998424,Bitumen Tanker
525021070,Landing Craft
525006299,UNKNOWN
525015032,UNKNOWN
525601269,UNKNOWN
525201014,Tug
525301088,UNKNOWN
525021168,Oil Products Tanker
525020147,UNKNOWN
351773000,Wood Chips Carrier
525924924,Tug
525800532,UNKNOWN
525200002,UNKNOWN
525022301,UNKNOWN
525900935,Ro-Ro Cargo Ship
525301135,Landing Craft
477655800,Container Ship
353453000,Vehicles Carrier
525015964,Offshore Tug/Supply Ship
352002967,Chemical/Oil Products Tanker
525015795,NOT_FOUND
525200081,UNKNOWN
525200021,Cable Layer
525019159,UNKNOWN
305823000,General Cargo Ship
525006133,UNKNOWN
525019681,UNKNOWN
525099100,UNKNOWN
525018089,Landing Craft
525100039,UNKNOWN
371294000,Oil Products Tanker
538007768,Vehicles Carrier
357987000,General Cargo Ship
525007120,Oil Products Tanker
371141000,Container Ship
525900949,UNKNOWN
525119092,Oil Products Tanker
440039000,Bulk Carrier
525700008,UNKNOWN
525020086,UNKNOWN
525101916,UNKNOWN
525018094,Bunkering Tanker
525012295,UNKNOWN
352003545,Bulk Carrier
538004269,Bulk Carrier
525008084,LPG Tanker
477617800,Bulk Carrier
431557000,Vehicles Carrier
574445000,General Cargo Ship
525010339,UNKNOWN
525003239,General Cargo Ship
563206500,Chemical/Oil Products Tanker
525003041,UNKNOWN
636020220,Container Ship
525002055,UNKNOWN
525020155,General Cargo Ship
525000010,UNKNOWN
525117019,UNKNOWN
477154800,General Cargo Ship
257532000,General Cargo Ship
371279000,General Cargo Ship
477190300,NOT_FOUND
636023082,Bulk Carrier
432937000,Bulk Carrier
525501363,Oil Products Tanker
477902100,Bulk Carrier
525201202,Tug
525012206,UNKNOWN
525019655,Cement Carrier
525016213,UNKNOWN
525003455,UNKNOWN
525700737,UNKNOWN
525601906,UNKNOWN
525005047,Passenger Ship
215931000,Chemical/Oil Products Tanker
525015962,Container Ship
525301983,Oil Products Tanker
525010293,UNKNOWN
525010156,General Cargo Ship
525701197,UNKNOWN
525600557,UNKNOWN
440491000,Container Ship
255915563,Livestock Carrier
525109016,Chemical/Oil Products Tanker
241388000,LPG Tanker
405000232,Bulk Carrier
525013013,Container Ship
9564724,Landing Craft
525105005,General Cargo Ship
525400679,UNKNOWN
525024003,UNKNOWN
374548000,Chemical Tanker
636092883,Container Ship
525006218,Offshore Tug/Supply Ship
525201442,UNKNOWN
525003091,UNKNOWN
525109019,Bulk Carrier
477615700,Crude Oil Tanker
353222000,Chemical/Oil Products Tanker
353663000,Bulk Carrier
525005072,General Cargo Ship
525006380,Tug
525012293,UNKNOWN
477182300,Container Ship
525119095,Chemical/Oil Products Tanker
636020861,LNG Tanker
563079900,Chemical/Oil Products Tanker
525020309,General Cargo Ship
525016650,UNKNOWN
319058000,Vehicles Carrier
525023326,Vegetable Oil Tanker
352003048,Bulk Carrier
525016747,Crew Boat
525119098,General Cargo Ship
525601198,UNKNOWN
413582450,Chemical/Oil Products Tanker
525501078,UNKNOWN
525100210,UNKNOWN
352003441,Bulk Carrier
525300617,UNKNOWN
373985000,Bulk Carrier
563133600,LPG Tanker
525015359,Passenger/Ro-Ro Cargo Ship
563001300,Bulk Carrier
477301800,General Cargo Ship
525400995,UNKNOWN
538090619,Bulk Carrier
370795000,Chemical/Oil Products Tanker
525003270,UNKNOWN
525500511,Tug
525003517,NOT_FOUND
525007196,UNKNOWN
477656800,Oil Products Tanker
525200117,UNKNOWN
525113004,Container Ship
525018278,Oil Products Tanker
212775000,Bulk Carrier
565963000,Container Ship
525301262,UNKNOWN
210214000,Bulk Carrier
